time,runtime
0.0039692,6.2231e-04
0.0183607,7.8586e-04
0.0392747,5.8748e-04
0.6552164,5.2784e-04
0.6595099,5.3120e-04
0.6736319,5.3319e-04
0.6785432,8.1036e-04
0.9196020,2.2364e-03
1.0014082,8.1365e-04
1.0092173,6.6180e-04
1.0292710,4.2298e-04
1.0417552,5.8183e-04
1.0748962,5.6000e-04
1.2527168,6.8378e-04
1.2661482,6.9996e-04
1.3012729,9.9418e-04
1.3063319,6.8269e-04
1.3133544,5.3873e-04
1.3276747,8.5758e-04
1.3345935,5.8399e-04
1.3557994,7.8485e-04
1.3994209,7.5871e-04
1.4069953,9.8435e-04
1.4487182,7.3633e-04
1.4741849,6.7707e-04
1.5107664,6.8384e-04
1.6046550,9.1743e-04
1.7111040,7.3361e-04
1.8223439,8.0758e-04
1.8547636,7.6287e-04
1.9284396,9.2676e-04
1.9390926,9.1268e-04
1.9612273,6.6687e-04
2.0021398,7.0755e-04
2.0123103,4.8399e-04
2.0179722,6.6579e-04
2.0235629,6.3290e-04
2.0455580,7.7746e-04
2.0516336,9.3013e-04
2.1179392,1.3505e-03
2.1261320,4.7468e-04
2.1413333,9.9266e-04
2.2053368,7.3152e-04
2.2138727,1.0154e-03
2.2190104,8.1766e-04
2.6469021,5.4904e-04
2.7440856,6.5230e-04
2.7494025,5.3259e-04
2.7532897,7.7979e-04
2.8884270,7.9543e-04
2.9300458,1.0453e-03
2.9863811,5.1576e-04
3.0128720,6.6130e-04
3.0777519,5.9762e-04
3.0810668,5.5010e-04
3.1308210,6.7052e-04
3.1914020,5.7583e-04
3.2041292,7.1828e-04
3.2418506,3.9039e-04
3.3615379,7.2340e-04
3.4007936,5.3115e-04
3.4410033,5.6795e-04
3.4460800,5.3794e-04
3.4555392,6.9647e-04
3.4591238,5.3645e-04
3.5543633,5.7599e-04
3.5804622,5.6551e-04
3.6025009,8.0155e-04
3.7364936,1.0795e-03
3.7850471,8.3225e-04
3.7963643,6.1168e-04
3.8004820,6.1544e-04
3.8044574,4.9245e-04
3.8509355,9.5606e-04
3.9015431,7.6043e-04
3.9108732,5.7530e-04
4.0131059,7.0066e-04
4.0513525,5.7681e-04
4.0594583,5.9985e-04
4.1029863,4.0931e-04
4.1189055,5.2605e-04
4.1455212,6.4043e-04
4.1548052,6.0875e-04
4.1830196,5.9095e-04
4.1924591,1.0228e-03
4.2259345,5.2386e-04
4.2699194,6.9479e-04
4.3294849,4.6321e-04
4.3378811,4.5061e-04
4.3416524,5.0085e-04
