1.3624e-04
1.3237e-04
1.4014e-04
1.4179e-04
1.2662e-04
1.3271e-04
1.3002e-04
1.2156e-04
1.2504e-04
1.2948e-04
1.2274e-04
1.1869e-04
1.3550e-04
1.2846e-04
1.3626e-04
1.3599e-04
1.2866e-04
2.0648e-04
1.4254e-04
1.2802e-04
1.1966e-04
1.2412e-04
1.2073e-04
1.3690e-04
1.2743e-04
1.5981e-04
1.6272e-04
1.2426e-04
2.1249e-04
1.4960e-04
1.8126e-04
1.3861e-04
1.2607e-04
1.4194e-04
1.9469e-04
1.2748e-04
1.2383e-04
1.2756e-04
1.2530e-04
2.3676e-04
1.2167e-04
1.2265e-04
1.2228e-04
1.3017e-04
1.5026e-04
1.2676e-04
1.2580e-04
1.2502e-04
1.3978e-04
1.3514e-04
1.4535e-04
1.2361e-04
1.2303e-04
1.4013e-04
1.2112e-04
1.3777e-04
1.2311e-04
1.3936e-04
1.2678e-04
1.3254e-04
1.4545e-04
1.3443e-04
1.5367e-04
1.2663e-04
1.1950e-04
1.2369e-04
1.1973e-04
1.2239e-04
1.6043e-04
1.3249e-04
1.9698e-04
1.5428e-04
1.2955e-04
1.4772e-04
1.2040e-04
1.4327e-04
1.4302e-04
1.2906e-04
1.4298e-04
1.2294e-04
1.5918e-04
1.2012e-04
1.2116e-04
1.1680e-04
1.2916e-04
1.4200e-04
1.2090e-04
1.6468e-04
1.3016e-04
1.2490e-04
1.5993e-04
1.4014e-04
1.2055e-04
1.4031e-04
1.3096e-04
1.2380e-04
1.2343e-04
1.4277e-04
1.6333e-04
1.4299e-04
2.1053e-04
1.2528e-04
1.2388e-04
1.4020e-04
1.4072e-04
1.3006e-04
1.3238e-04
1.2258e-04
1.1945e-04
1.3350e-04
1.1806e-04
1.3501e-04
1.2066e-04
1.3010e-04
1.3910e-04
1.5600e-04
1.7667e-04
1.7875e-04
1.3282e-04
1.1758e-04
1.2989e-04
1.3980e-04
1.2078e-04
1.3150e-04
1.2533e-04
1.2767e-04
1.2042e-04
1.2792e-04
1.2296e-04
1.3996e-04
1.5652e-04
1.2373e-04
1.2900e-04
1.4015e-04
1.2244e-04
1.5386e-04
1.3389e-04
1.3265e-04
1.2226e-04
1.3360e-04
1.2836e-04
1.3446e-04
1.4165e-04
1.2740e-04
1.2326e-04
1.3308e-04
1.2335e-04
1.1819e-04
1.2068e-04
1.2414e-04
1.2143e-04
1.2543e-04
1.2799e-04
1.2879e-04
1.3614e-04
1.1921e-04
1.3739e-04
1.1924e-04
1.4262e-04
1.2222e-04
1.2113e-04
1.2556e-04
1.4276e-04
1.2062e-04
1.2754e-04
1.3369e-04
1.2765e-04
1.3895e-04
1.2226e-04
1.2186e-04
1.1735e-04
1.4192e-04
1.2304e-04
1.2017e-04
1.5301e-04
1.3195e-04
1.4001e-04
1.4618e-04
1.4319e-04
1.2651e-04
1.5708e-04
1.4810e-04
1.5382e-04
1.4143e-04
1.3669e-04
1.1941e-04
1.2653e-04
2.4834e-04
1.3299e-04
1.2230e-04
2.2726e-04
1.2700e-04
1.3508e-04
1.2422e-04
1.2746e-04
1.4466e-04
1.3629e-04
1.1782e-04
1.2157e-04
1.2608e-04
1.6167e-04
1.5111e-04
1.3044e-04
1.1812e-04
1.2217e-04
1.2063e-04
1.2745e-04
1.2873e-04
1.2437e-04
1.2191e-04
1.1894e-04
2.2349e-04
1.2130e-04
1.3775e-04
1.5548e-04
1.2952e-04
1.2199e-04
1.2452e-04
1.5203e-04
1.4513e-04
1.5752e-04
1.4415e-04
1.2608e-04
1.5178e-04
1.2259e-04
1.2263e-04
1.2801e-04
1.2394e-04
1.2069e-04
1.2328e-04
1.3711e-04
1.3652e-04
1.2727e-04
1.3435e-04
1.1889e-04
1.2956e-04
1.3695e-04
1.2291e-04
1.2568e-04
1.2580e-04
1.2646e-04
1.3876e-04
1.3152e-04
1.2783e-04
