time,runtime
0.0633846,9.9316e-04
0.0668770,2.5353e-04
0.0807695,2.6581e-04
0.0914655,2.4663e-04
0.1039574,6.6926e-04
0.1155802,3.0720e-04
0.2034001,2.7063e-04
0.2195784,4.4070e-04
0.2344382,1.9997e-04
0.2364159,3.1374e-04
0.2565448,2.1567e-04
0.2765510,3.2250e-04
0.2956436,3.0336e-04
0.2980551,2.4042e-04
0.3062100,2.8850e-04
0.3203862,3.6034e-04
0.3398300,2.9943e-04
0.3547879,2.8637e-04
0.3710652,2.3564e-04
0.3887353,2.1155e-04
0.4218762,2.9401e-04
0.4417201,3.4900e-04
0.4579707,2.3828e-04
0.4602232,1.8732e-04
0.4683091,2.2982e-04
0.4832122,2.1616e-04
0.4999764,2.5820e-04
0.5197898,3.0216e-04
0.5313952,3.4136e-04
0.5478199,2.8979e-04
0.5541407,2.3911e-04
0.5733749,2.2304e-04
0.5930814,2.4648e-04
0.5954260,2.1011e-04
0.6130526,2.2021e-04
0.6317158,1.9071e-04
0.6532964,3.9051e-04
0.6656945,3.0553e-04
0.6947749,2.3960e-04
0.7091285,2.7349e-04
0.7248116,3.3231e-04
0.7384243,2.2711e-04
0.7617324,2.7704e-04
0.7825555,2.2110e-04
0.7970120,2.7899e-04
0.8091452,1.7429e-02
0.8627725,2.5081e-04
0.8881431,1.9683e-04
0.9021209,2.4278e-04
0.9170105,3.2577e-04
0.9197612,1.7418e-04
0.9307861,3.0435e-04
0.9331009,2.5604e-04
0.9632201,2.2651e-04
0.9654077,4.7435e-04
0.9801219,3.0459e-04
0.9940236,3.3283e-04
1.0129580,2.5392e-04
1.0299002,2.2811e-04
1.0453241,3.1627e-04
1.1018202,1.9639e-04
1.1122786,2.4330e-04
1.1261238,2.9534e-04
1.1464208,2.0274e-04
1.1616088,3.1301e-04
1.1759952,3.2004e-04
1.1940781,2.4742e-04
1.2062136,2.7851e-04
1.2178663,1.8237e-04
1.2201967,2.5450e-04
1.2530950,3.5198e-04
1.2553061,8.8083e-04
1.2694325,2.6892e-04
1.2828940,2.5240e-04
1.2955456,2.9549e-04
1.3681818,2.2211e-04
1.3703262,2.0237e-04
1.3840152,3.0524e-04
1.3998204,4.7879e-04
1.4098809,3.5036e-04
1.4282619,3.1766e-04
1.4413224,3.1766e-04
1.4579370,2.5768e-04
1.4651786,2.1137e-04
1.4701985,4.0352e-04
1.4867055,2.4784e-04
1.4988267,2.8402e-04
1.5186900,2.3553e-04
1.5459176,3.3778e-04
1.5591699,2.1842e-04
1.5762016,3.1694e-04
