time,runtime
0.0252221,1.1498e-02
0.0409971,1.4325e-02
0.0570314,1.4581e-02
0.0742254,1.3694e-02
0.1246057,1.1466e-02
0.1394189,1.4536e-02
0.1617757,9.7287e-03
0.1765616,8.8514e-03
0.1897817,9.7717e-03
0.2337856,1.5280e-02
0.2556726,2.0875e-02
0.2804096,3.2714e-02
0.3403959,1.0892e-03
0.3436646,9.1261e-03
0.3542412,2.0429e-02
0.4192350,1.0652e-02
0.4316007,3.2418e-02
0.5008509,1.4768e-02
0.5256344,1.0524e-02
0.5665165,1.0628e-02
0.5830734,5.6147e-04
0.5855091,1.7879e-02
0.6499067,2.1050e-02
0.6725331,1.4337e-02
0.6896611,4.2312e-02
0.7566803,1.6307e-02
0.7748494,7.0915e-04
0.7774493,1.1878e-02
0.7913322,1.1382e-02
0.8043302,4.8593e-02
0.8888673,5.8887e-04
0.8912308,1.1445e-03
0.8940805,1.4165e-02
0.9109793,1.1279e-02
0.9716141,8.5236e-03
0.9840879,7.3025e-04
0.9887862,1.1240e-02
1.0616138,5.3451e-04
1.0636553,5.4916e-04
1.0656670,5.1351e-04
1.0692096,6.8030e-04
1.0717891,8.9079e-04
1.0940173,6.4687e-04
1.0990506,3.2979e-02
1.1334944,6.3448e-04
1.1364957,5.7701e-04
1.1592131,4.0639e-02
1.2018479,6.6321e-04
1.2041063,6.8186e-04
1.2063749,5.3006e-04
1.2085220,7.5607e-04
1.2109146,6.5701e-04
1.2131381,7.9409e-04
1.2156324,6.3608e-04
1.2432673,5.8583e-03
1.2513351,7.3764e-04
1.2534935,6.2310e-04
1.2554362,6.2063e-04
1.2575154,5.5890e-04
1.2617613,7.3308e-04
1.2641829,6.1702e-04
1.2663525,1.5875e-02
1.3036364,6.4490e-04
1.3058079,1.1867e-02
1.3223255,8.6311e-04
1.3302647,7.9242e-04
1.3752395,6.7838e-04
1.3782880,5.4061e-04
1.3862252,4.3201e-03
1.3923817,7.2275e-04
1.3950286,1.4471e-02
1.4116281,3.3445e-02
1.4467450,2.0053e-02
1.4861144,8.0446e-04
1.4891316,1.2048e-02
1.5035086,5.3973e-02
1.5605112,1.9258e-02
1.5971546,1.7608e-02
1.6166934,1.7577e-02
1.6359037,1.4508e-02
1.6525609,5.5041e-03
1.6595144,6.9390e-04
1.6617670,6.9892e-04
1.6639730,6.9160e-04
1.6664205,6.2964e-04
1.6686510,6.4582e-04
1.7123464,9.1117e-04
1.7158113,6.6347e-04
1.7182504,5.9416e-04
1.7210246,1.0336e-02
1.7346588,7.2651e-04
1.7370597,7.1792e-03
1.7462796,8.4159e-04
1.7490513,5.8291e-04
1.7510811,6.6564e-04
1.7529992,8.6747e-03
1.7915353,6.2220e-04
1.7935632,1.0950e-02
1.8061960,2.1113e-02
1.8289690,6.6949e-04
1.8314595,1.3052e-02
1.8510399,1.0398e-02
1.8633136,2.9003e-03
1.8681163,6.7004e-04
1.8952616,2.3171e-02
1.9201010,1.9698e-02
1.9414055,2.0741e-02
1.9638512,2.6174e-02
1.9975845,2.8118e-03
2.0019393,9.8301e-03
2.0270116,1.7718e-02
2.0762305,3.4592e-02
2.1127086,2.8861e-02
2.1431658,2.3803e-02
2.1687131,1.4563e-02
2.2176723,1.6716e-02
2.2367959,8.0606e-04
2.2509933,5.3905e-04
2.2532120,2.0675e-02
2.2755263,1.1820e-02
2.3151863,5.7618e-04
2.3171880,6.1042e-04
2.3311880,2.2814e-02
2.3558016,7.1182e-04
2.3583534,5.8715e-04
2.3887186,1.3768e-02
2.4041023,8.4096e-04
2.4064157,7.4758e-04
2.4105701,2.9247e-02
2.4422305,1.6529e-02
2.4955223,7.5777e-04
2.4981763,1.3438e-02
2.5135787,1.6340e-02
2.5336878,8.4749e-04
2.5363464,6.3125e-04
2.5385439,2.0686e-02
2.5608432,3.2598e-02
2.5999727,7.1274e-04
2.6024363,5.4260e-04
2.6043465,6.8649e-04
2.6089265,1.2722e-02
2.6235998,6.2058e-04
2.6310184,2.7812e-02
2.6603105,9.3159e-03
2.6757753,6.6681e-04
2.6784558,2.1472e-02
2.7200682,6.3096e-03
2.7279339,7.0387e-04
